"Code INSEE","Code Postal",Commune,Département,Région,Statut,"Altitude Moyenne",Superficie,Population,geo_point_2d,geo_shape,"ID Geogla","Code Commune","Code Canton","Code Arrondissement","Code Département","Code Région"
71218,71800,GIBLES,SAONE-ET-LOIRE,BOURGOGNE,"Commune simple",457.0,1959.0,0.6,"46.3179773987, 4.38022998111","{""type"": ""Polygon"", ""coordinates"": [[[4.405813600867752, 46.296060507571006], [4.39538817465099, 46.30299735430831], [4.355579487336634, 46.30169480244508], [4.346287564880793, 46.30904586028764], [4.342596072203152, 46.306900952112635], [4.343917351610424, 46.30990239916044], [4.332549159273371, 46.3233828389944], [4.33969105376651, 46.32519037129611], [4.353819592207265, 46.32247470192161], [4.361574898120336, 46.32644404264611], [4.360563432937983, 46.34327041835426], [4.377524289806442, 46.350118495151875], [4.396158017070753, 46.330114417791606], [4.396051997296275, 46.31984872620198], [4.401414308356707, 46.3140279765393], [4.415077453499614, 46.310625890656766], [4.43414767341167, 46.31376477612832], [4.427038879023271, 46.30283042653282], [4.424506098547003, 46.29638665692002], [4.405813600867752, 46.296060507571006]]]}",13669,218,11,3,71,26
09330,09250,VERNAUX,ARIEGE,MIDI-PYRENEES,"Commune simple",1289.0,609.0,0.0,"42.786305834, 1.78239713936","{""type"": ""Polygon"", ""coordinates"": [[[1.772332169639074, 42.76725800741515], [1.759390559654588, 42.768017227702245], [1.748215381792029, 42.772887234669575], [1.761653925287402, 42.77521959913136], [1.781352751159802, 42.7835298784217], [1.789264892587821, 42.81339502148347], [1.800914185603419, 42.80824702501388], [1.796436867344459, 42.78852943012784], [1.788979429429701, 42.776673914040394], [1.774997082602457, 42.768799272158844], [1.772332169639074, 42.76725800741515]]]}",17031,330,03,1,09,73
38543,38510,VEZERONCE-CURTIN,ISERE,RHONE-ALPES,"Commune simple",230.0,1460.0,1.7,"45.6543775384, 5.46996277663","{""type"": ""Polygon"", ""coordinates"": [[[5.492346689088974, 45.634203257864456], [5.483312096506421, 45.641502314103256], [5.46088671307294, 45.6461211517339], [5.450798512911227, 45.63933217014885], [5.446685882436075, 45.64043068700402], [5.432636637363992, 45.643969529834315], [5.432386736890255, 45.650560574767205], [5.442704166042812, 45.657310197571], [5.445858372246427, 45.66356612704292], [5.444047822484166, 45.6699929309746], [5.453489021361168, 45.670778603494576], [5.466493501134179, 45.66644933293809], [5.477748292257112, 45.672445621164066], [5.496228797491546, 45.66961391656469], [5.492285068984988, 45.6562323604028], [5.505479877886265, 45.651705039693304], [5.498499437918777, 45.63736421156688], [5.492346689088974, 45.634203257864456]]]}",33339,543,19,2,38,82
10340,10120,SAINT-GERMAIN,AUBE,CHAMPAGNE-ARDENNE,"Commune simple",132.0,1388.0,2.3,"48.2535079309, 4.01065245328","{""type"": ""Polygon"", ""coordinates"": [[[4.044826616504902, 48.247861980662776], [4.029418688300931, 48.23499443845342], [4.019369893493827, 48.23565743624808], [4.014564874472483, 48.236544633533065], [4.007917412040038, 48.24534794396904], [3.998102230352374, 48.24423444277112], [3.985306184192435, 48.249389850438135], [3.966127205383098, 48.24606580125174], [3.962604730759746, 48.25605561223849], [3.97529295288153, 48.261620518479596], [3.984791461916626, 48.260785945370756], [3.998590024535529, 48.2650163725992], [4.021399410101123, 48.2702115131774], [4.030293488622729, 48.26874863906803], [4.036280645598115, 48.26409821396618], [4.049644670969932, 48.25098673622932], [4.044826616504902, 48.247861980662776]]]}",26345,340,31,3,10,21
59657,59380,WEST-CAPPEL,NORD,NORD-PAS-DE-CALAIS,"Commune simple",20.0,769.0,0.6,"50.9254100501, 2.50878268816","{""type"": ""Polygon"", ""coordinates"": [[[2.495617674927264, 50.90582398655245], [2.494043597580714, 50.92114842682787], [2.49201789745502, 50.93472143470902], [2.513848552410866, 50.94957324024509], [2.522056578153701, 50.93027403182302], [2.532062046803377, 50.918354292073204], [2.518039875315209, 50.91406686611727], [2.514534916773788, 50.90823134145488], [2.495617674927264, 50.90582398655245]]]}",23921,657,09,4,59,31
80348,80620,FRANSU,SOMME,PICARDIE,"Commune simple",105.0,564.0,0.1,"50.1129742666, 2.0902535968","{""type"": ""Polygon"", ""coordinates"": [[[2.108301944720264, 50.10440446175282], [2.103092763991635, 50.0996871661098], [2.074042788302604, 50.10541723098531], [2.072210266547919, 50.12240514229762], [2.077680569393512, 50.13117609020254], [2.083050163894002, 50.12242368571892], [2.096814207708345, 50.123756109989706], [2.112439687721672, 50.11055077915834], [2.108301944720264, 50.10440446175282]]]}",12763,348,20,2,80,22
30230,30630,SAINT-ANDRE-DE-ROQUEPERTUIS,GARD,LANGUEDOC-ROUSSILLON,"Commune simple",164.0,1214.0,0.5,"44.240660437, 4.44801510807","{""type"": ""Polygon"", ""coordinates"": [[[4.468829080898107, 44.22326062678887], [4.455398665382046, 44.22726555466081], [4.443420156386433, 44.23821772115119], [4.42886672000264, 44.23712067373857], [4.416131387300242, 44.2320821927076], [4.40708411061565, 44.23330579759763], [4.399996090691386, 44.238338744221764], [4.425693049157475, 44.25185409407722], [4.448318093686815, 44.25006368017382], [4.460828945667061, 44.25292290354595], [4.489838184125086, 44.24290039595139], [4.481517493267284, 44.235027599912314], [4.469888872913955, 44.229863331426145], [4.468829080898107, 44.22326062678887]]]}",18330,230,20,2,30,91
48079,48120,LAJO,LOZERE,LANGUEDOC-ROUSSILLON,"Commune simple",1252.0,1865.0,0.1,"44.8288847769, 3.439863707","{""type"": ""Polygon"", ""coordinates"": [[[3.458885223402152, 44.79807517860547], [3.448547031897181, 44.80985783895763], [3.444757354148141, 44.81204290991242], [3.435374434238264, 44.810675608866056], [3.415216394837731, 44.82987606609342], [3.4065600136923, 44.83305931152571], [3.403875009376454, 44.83974064803092], [3.39470394736926, 44.84202449980487], [3.402947724430627, 44.84983687588798], [3.430665208570295, 44.84809416595343], [3.441800388956128, 44.85422679293019], [3.457593369117078, 44.841323848525555], [3.45616997769496, 44.83122783843825], [3.470010111296309, 44.82194156427279], [3.478242426664607, 44.80967976284068], [3.458885223402152, 44.79807517860547]]]}",31920,079,18,2,48,91
52122,52150,CHAUMONT-LA-VILLE,HAUTE-MARNE,CHAMPAGNE-ARDENNE,"Commune simple",352.0,1129.0,0.1,"48.1446272021, 5.64945872273","{""type"": ""Polygon"", ""coordinates"": [[[5.662512884774268, 48.12879001106185], [5.651407153894772, 48.135549739278154], [5.631969282934212, 48.13820900538973], [5.606723671099251, 48.1374282678954], [5.592883160834534, 48.14017324683862], [5.606223740111036, 48.14338142027582], [5.62193342538916, 48.148480164758176], [5.630271635021343, 48.152201915792574], [5.684222224590807, 48.158234294417085], [5.685355561861242, 48.1506186334179], [5.67590335638392, 48.142244186744605], [5.676705807975772, 48.13631070236191], [5.662512884774268, 48.12879001106185]]]}",18737,122,05,1,52,21
74163,74200,MARGENCEL,HAUTE-SAVOIE,RHONE-ALPES,"Commune simple",465.0,741.0,1.8,"46.3315818048, 6.42253424763","{""type"": ""Polygon"", ""coordinates"": [[[6.425755239572708, 46.31665439943506], [6.423257063346846, 46.31041125988923], [6.41470432704398, 46.30779284328644], [6.411346953521874, 46.31005662895908], [6.409563805908697, 46.330479706388736], [6.412551533170058, 46.33998922759927], [6.399220154883251, 46.34973426643872], [6.404349360704891, 46.35121252116242], [6.414531957356883, 46.344193106214234], [6.42828100136551, 46.34739456319801], [6.44242768543011, 46.34551694458589], [6.443119895874874, 46.33935799179656], [6.425755239572708, 46.31665439943506]]]}",34556,163,34,4,74,82
76630,76630,SAINT-OUEN-SOUS-BAILLY,SEINE-MARITIME,HAUTE-NORMANDIE,"Commune simple",95.0,535.0,0.2,"49.9029517365, 1.30095112624","{""type"": ""Polygon"", ""coordinates"": [[[1.300427634976428, 49.891243506532334], [1.281301506314896, 49.89625942662482], [1.281429954684205, 49.90317993622441], [1.291580396032548, 49.91122023245486], [1.308971666517246, 49.91838054182091], [1.320177593144803, 49.89883958759987], [1.310158521129728, 49.89223205840757], [1.300427634976428, 49.891243506532334]]]}",21607,630,18,1,76,23
38031,38970,BEAUFIN,ISERE,RHONE-ALPES,"Commune simple",1106.0,650.0,0.0,"44.7869957954, 5.95901244444","{""type"": ""Polygon"", ""coordinates"": [[[5.953164593423205, 44.77131432942453], [5.943075528516187, 44.784916660181096], [5.94372723569493, 44.798809903610326], [5.949144844654326, 44.804630178172125], [5.949519247847448, 44.804530122897155], [5.96100097248146, 44.796430815597944], [5.977782179481527, 44.79098996854541], [5.980273413653572, 44.78118367116187], [5.953164593423205, 44.77131432942453]]]}",23478,031,06,1,38,82
14368,14140,LISORES,CALVADOS,BASSE-NORMANDIE,"Commune simple",172.0,1186.0,0.3,"48.956342574, 0.211979306387","{""type"": ""Polygon"", ""coordinates"": [[[0.224620938406697, 48.94028807608986], [0.21812441200821, 48.9458062091007], [0.187315781679636, 48.941073811710964], [0.181262546439497, 48.955724579058845], [0.19552052731774, 48.972309433987704], [0.215081527260404, 48.975068841431586], [0.220040338150183, 48.97052304371657], [0.244401285110485, 48.9585515089691], [0.238900323466831, 48.94249856850265], [0.224620938406697, 48.94028807608986]]]}",29557,368,23,3,14,25
80310,80750,FIENVILLERS,SOMME,PICARDIE,"Commune simple",147.0,1170.0,0.6,"50.1178805706, 2.23440676149","{""type"": ""Polygon"", ""coordinates"": [[[2.246075784209498, 50.098573904573506], [2.231151435301892, 50.09754727189239], [2.221671203048313, 50.100271750136905], [2.213176429768798, 50.10872289930557], [2.19769879808441, 50.10809283924374], [2.198922098633371, 50.11641745379345], [2.208897078209804, 50.12613682580541], [2.222211642795342, 50.122422870410084], [2.250662926952414, 50.13687052871492], [2.253801017545179, 50.14296966633831], [2.258803316705236, 50.14205695896357], [2.259551246082001, 50.13868467263606], [2.268806477072105, 50.13544412593298], [2.272396610066425, 50.13355251121889], [2.260430260145546, 50.12439230496772], [2.262245613467482, 50.12155623247047], [2.252074660629494, 50.12261734527912], [2.249701624608163, 50.11966605845106], [2.246629976867899, 50.10357091873365], [2.249727324152824, 50.10091346003972], [2.246075784209498, 50.098573904573506]]]}",6175,310,12,2,80,22
60551,60660,ROUSSELOY,OISE,PICARDIE,"Commune simple",99.0,392.0,0.3,"49.2984297084, 2.39261860558","{""type"": ""Polygon"", ""coordinates"": [[[2.392268519088205, 49.290132471996664], [2.3792288047297, 49.286452251893365], [2.37946530340749, 49.28964482081116], [2.378698749498974, 49.30309838304943], [2.396413611619684, 49.30941798515425], [2.396762036959156, 49.30901519801041], [2.407208968796541, 49.30320575510329], [2.411470363533476, 49.29839919619145], [2.408638056590624, 49.29605704667181], [2.392268519088205, 49.290132471996664]]]}",806,551,24,2,60,22
08335,08430,OMONT,ARDENNES,CHAMPAGNE-ARDENNE,"Chef-lieu canton",217.0,1778.0,0.1,"49.5934262613, 4.73941860083","{""type"": ""Polygon"", ""coordinates"": [[[4.753593191486856, 49.564323113924544], [4.729990331761896, 49.56847310262861], [4.729546400585355, 49.571706428603676], [4.726354339640725, 49.584884451559034], [4.703939978591991, 49.594360415959336], [4.704335442844263, 49.60959931388074], [4.718356575546722, 49.60863779744846], [4.737148710063627, 49.61828479502979], [4.757229839925921, 49.61688149332856], [4.761124028877512, 49.61063204414089], [4.758766966100873, 49.604014659368936], [4.770184424238984, 49.588586017459065], [4.753593191486856, 49.564323113924544]]]}",25180,335,20,1,08,21
33020,33790,AURIOLLES,GIRONDE,AQUITAINE,"Commune simple",85.0,704.0,0.1,"44.7369365281, 0.0444966358061","{""type"": ""Polygon"", ""coordinates"": [[[0.04727827946939, 44.71182868096742], [0.043974459852149, 44.72156957509523], [0.032165431334722, 44.73151523094902], [0.034242556514408, 44.73430972527966], [0.028687531752407, 44.73921505342671], [0.027087955478227, 44.748433783737156], [0.049511321006764, 44.75454711819953], [0.051347934044856, 44.74797417530922], [0.060972086602304, 44.74065320037473], [0.054547203378035, 44.724301893489745], [0.04727827946939, 44.71182868096742]]]}",14408,020,34,3,33,72
38410,38840,SAINT-LATTIER,ISERE,RHONE-ALPES,"Commune simple",250.0,1810.0,1.3,"45.0933060303, 5.18523637419","{""type"": ""Polygon"", ""coordinates"": [[[5.162640587348932, 45.06556779521863], [5.146172603901165, 45.07628064803731], [5.138334825533035, 45.0727744128766], [5.134543042196105, 45.07467559000714], [5.138955186491334, 45.08002233551472], [5.156072322689878, 45.082790941122774], [5.162894297608515, 45.09843058706609], [5.174059761154566, 45.10528417017846], [5.186889075212552, 45.1201297344817], [5.200091430492868, 45.11809553187158], [5.217331824930699, 45.11236748025217], [5.211151622175862, 45.09248452207331], [5.22041265179734, 45.09193108560411], [5.225661045063778, 45.08641286429112], [5.22416913558721, 45.07991220064883], [5.213449329215445, 45.08274684662997], [5.180604850650231, 45.08395289462914], [5.170939746118893, 45.06882914380053], [5.162640587348932, 45.06556779521863]]]}",1353,410,30,1,38,82
57120,57170,BURLIONCOURT,MOSELLE,LORRAINE,"Commune simple",233.0,739.0,0.2,"48.8625578408, 6.57951956171","{""type"": ""Polygon"", ""coordinates"": [[[6.581616401076452, 48.842616447918004], [6.570368993463936, 48.843484031585206], [6.570513729566346, 48.849574396341474], [6.559222525150557, 48.86339656599062], [6.563833734090426, 48.875745400481584], [6.583651535042527, 48.8799245914607], [6.591220347496326, 48.871919594292685], [6.591534854530148, 48.8655994546513], [6.611041814707574, 48.86512012114054], [6.611138114475278, 48.860606925617965], [6.590675832036761, 48.85868434240192], [6.581616401076452, 48.842616447918004]]]}",16719,120,06,2,57,41
82125,82700,MONTECH,TARN-ET-GARONNE,MIDI-PYRENEES,"Chef-lieu canton",101.0,4999.0,5.5,"43.9524124123, 1.23764675579","{""type"": ""Polygon"", ""coordinates"": [[[1.251027498440126, 43.91424240631675], [1.238896390449802, 43.91957450927699], [1.234402603166326, 43.92555113570539], [1.21146188283317, 43.922342348389996], [1.202293497025685, 43.92399220250608], [1.195871142544105, 43.92898137344415], [1.186536650647768, 43.92953796161307], [1.181037333766752, 43.93051775959176], [1.188336497285255, 43.94228756974946], [1.175881772652927, 43.95229765984812], [1.190169234070507, 43.95363345796586], [1.206310363745102, 43.961029165970615], [1.200979755396483, 43.977514393571], [1.217639435018418, 43.983737650325445], [1.217974803048858, 43.99055773232685], [1.226555588437438, 43.993694940426806], [1.227751788383079, 44.01056642575444], [1.241177429905315, 43.99668572794895], [1.239291237926242, 43.98629395805635], [1.251289144159051, 43.98048213798708], [1.269290090318098, 43.977635879705446], [1.271182187569728, 43.967448632310266], [1.278834610309324, 43.96332951190925], [1.279400306486574, 43.959863705843745], [1.292075723385711, 43.94649684316587], [1.297001003273053, 43.93384532530446], [1.281331059755457, 43.92598452074996], [1.25783474644196, 43.92620642061744], [1.255258620853284, 43.91595738673197], [1.251027498440126, 43.91424240631675]]]}",32110,125,17,2,82,73
49080,49330,CHATEAUNEUF-SUR-SARTHE,MAINE-ET-LOIRE,"PAYS DE LA LOIRE","Chef-lieu canton",38.0,1460.0,3.0,"47.6841712906, -0.495930395639","{""type"": ""Polygon"", ""coordinates"": [[[-0.490354996125676, 47.661998877428005], [-0.501954363086338, 47.67311203611072], [-0.530988707497689, 47.67866213089105], [-0.536393695777637, 47.68813915340482], [-0.527054672332725, 47.69521470481108], [-0.514636141959531, 47.70015666588592], [-0.501348944027669, 47.69597856532268], [-0.48813606005082, 47.699220614832136], [-0.464928932950563, 47.69410878462332], [-0.45882426670469, 47.688667750829886], [-0.460302626620977, 47.67938033256666], [-0.470243509710192, 47.67879721952746], [-0.477607055798369, 47.6665235143558], [-0.490354996125676, 47.661998877428005]]]}",13995,080,10,4,49,52
80446,80140,HUPPY,SOMME,PICARDIE,"Commune simple",103.0,1076.0,0.8,"50.0240574056, 1.76011940003","{""type"": ""Polygon"", ""coordinates"": [[[1.744749703042936, 50.009216853846596], [1.740241793585646, 50.016761277578624], [1.736068865103935, 50.016942881320745], [1.730734786560267, 50.02231348324586], [1.734286829501288, 50.031413987250055], [1.741284571561029, 50.040540712554346], [1.750867803190821, 50.041060918682284], [1.76577616361854, 50.03309150925633], [1.774910528053388, 50.035985762707156], [1.794236082658729, 50.02792222323388], [1.798863755214581, 50.02858747428291], [1.783815029685215, 50.01937536305453], [1.781219563996805, 50.010159993241906], [1.744749703042936, 50.009216853846596]]]}",11017,446,23,1,80,22
33400,33580,SAINT-FERME,GIRONDE,AQUITAINE,"Commune simple",88.0,2010.0,0.4,"44.6953149671, 0.0615909665111","{""type"": ""Polygon"", ""coordinates"": [[[0.078482831331843, 44.6734134521487], [0.074000184688104, 44.6675922929535], [0.060362142218244, 44.66960001450709], [0.049812388647673, 44.67577861737286], [0.047209000415476, 44.67293435399592], [0.043514767931272, 44.67379964521091], [0.034726599579807, 44.689636743986796], [0.023793566263725, 44.69601002946168], [0.04727827946939, 44.71182868096742], [0.054547203378035, 44.724301893489745], [0.079600072947749, 44.71590244364076], [0.082423031249806, 44.709706577366276], [0.090599061548304, 44.70648936261498], [0.094995357151696, 44.7006138721909], [0.081453595348466, 44.6833296542031], [0.078482831331843, 44.6734134521487]]]}",254,400,34,3,33,72
76075,76590,BELMESNIL,SEINE-MARITIME,HAUTE-NORMANDIE,"Commune simple",122.0,312.0,0.5,"49.7683532311, 1.05014790136","{""type"": ""Polygon"", ""coordinates"": [[[1.057592891510485, 49.75575287057602], [1.048334214697028, 49.76062894028728], [1.036284648897388, 49.76623229226927], [1.034811348411621, 49.77279631403924], [1.049463394463983, 49.77794769740843], [1.054522073842407, 49.778495865894655], [1.058711459176976, 49.77672026087946], [1.062535977786411, 49.76442354414158], [1.057592891510485, 49.75575287057602]]]}",34096,075,35,1,76,23
40121,40250,HAURIET,LANDES,AQUITAINE,"Commune simple",68.0,754.0,0.3,"43.732799424, -0.693297184159","{""type"": ""Polygon"", ""coordinates"": [[[-0.685769549282706, 43.71845805880728], [-0.69939505966285, 43.72000441799051], [-0.719388345587494, 43.73332176718994], [-0.713183891107488, 43.73726314167789], [-0.709266237094826, 43.73624366949202], [-0.701755502178015, 43.74689509451919], [-0.685361902297345, 43.74279410324527], [-0.673076875320835, 43.7447858422421], [-0.675458489972669, 43.7282834636587], [-0.685769549282706, 43.71845805880728]]]}",18353,121,14,1,40,72
70437,70500,RANZEVELLE,HAUTE-SAONE,FRANCHE-COMTE,"Commune simple",233.0,238.0,0.0,"47.9064629009, 5.98377333342","{""type"": ""Polygon"", ""coordinates"": [[[6.000879650675315, 47.90229612398991], [5.992422267971854, 47.900287538186554], [5.979357867031469, 47.901844724417096], [5.968629775063788, 47.90447612702533], [5.974410080659241, 47.9134528739242], [5.988845448009251, 47.91192447110317], [6.000879650675315, 47.90229612398991]]]}",15751,437,12,2,70,43
77039,77350,BOISSISE-LA-BERTRAND,SEINE-ET-MARNE,ILE-DE-FRANCE,"Commune simple",67.0,779.0,1.0,"48.5339084489, 2.58950755763","{""type"": ""Polygon"", ""coordinates"": [[[2.600735098184952, 48.515834549359916], [2.587834376166477, 48.52057633507221], [2.5793416121366, 48.52928156892615], [2.5608955112323, 48.53565587803923], [2.567435089405929, 48.544225827291704], [2.582072569927205, 48.54689592350922], [2.596554393401111, 48.54533570287561], [2.611346765747545, 48.536488186658836], [2.61503053582931, 48.53473700006264], [2.60882948198527, 48.53074061956296], [2.611623879616338, 48.524677597291486], [2.602093054124467, 48.52246008176862], [2.600735098184952, 48.515834549359916]]]}",36035,039,42,2,77,11
73218,73310,RUFFIEUX,SAVOIE,RHONE-ALPES,"Chef-lieu canton",457.0,1358.0,0.8,"45.8514912091, 5.84328531384","{""type"": ""Polygon"", ""coordinates"": [[[5.822317473922705, 45.83770852793152], [5.821246401122862, 45.84474559096885], [5.801109494979826, 45.84579647760714], [5.807525042396834, 45.8606398467483], [5.826106366730628, 45.8588249241918], [5.833707473991247, 45.86294163060729], [5.852530304656713, 45.86579290794929], [5.876087047842799, 45.863411513745646], [5.878602321811639, 45.86069824412072], [5.873424218663764, 45.83904175864434], [5.865708386811247, 45.842391628834534], [5.852491054688556, 45.83760812730376], [5.822317473922705, 45.83770852793152]]]}",36225,218,23,2,73,82
71363,71460,"LE PULEY",SAONE-ET-LOIRE,BOURGOGNE,"Commune simple",302.0,525.0,0.1,"46.6760071385, 4.56588748503","{""type"": ""Polygon"", ""coordinates"": [[[4.579418572872601, 46.66663790387262], [4.541877940408193, 46.66773413932878], [4.547436447477406, 46.676413034417095], [4.558347025832257, 46.682281292190915], [4.561855131356517, 46.69096933408598], [4.568489852054418, 46.685952579466985], [4.578679342403183, 46.6853264990493], [4.585864773506626, 46.68176909942356], [4.580228051992053, 46.667482323902746], [4.579418572872601, 46.66663790387262]]]}",33868,363,36,2,71,26
76678,76440,SOMMERY,SEINE-MARITIME,HAUTE-NORMANDIE,"Commune simple",171.0,2127.0,0.8,"49.6386546895, 1.4466058642","{""type"": ""Polygon"", ""coordinates"": [[[1.434892723506476, 49.61737771253441], [1.433901437633267, 49.61812891953739], [1.426455938749382, 49.62273344563372], [1.416193397680632, 49.62173728909144], [1.402596135244016, 49.63187750202431], [1.39222172472478, 49.63307992304827], [1.390574263316378, 49.63266265259723], [1.396483137635242, 49.63841210001351], [1.445698049838727, 49.659336370628594], [1.467197654220859, 49.66123595993582], [1.474424993828144, 49.652860615273504], [1.492178068532237, 49.64699748236409], [1.490648492018936, 49.634072279323384], [1.460370077671503, 49.621199477680065], [1.434892723506476, 49.61737771253441]]]}",14443,678,49,1,76,23
26372,26560,VERS-SUR-MEOUGE,DROME,RHONE-ALPES,"Commune simple",905.0,1375.0,0.0,"44.2358606593, 5.55110208603","{""type"": ""Polygon"", ""coordinates"": [[[5.568476424648125, 44.21735577696538], [5.551325617454769, 44.22135806220209], [5.533081293263633, 44.2194301427625], [5.525243169324606, 44.23437095506053], [5.529799411114308, 44.25397055634515], [5.553047269858265, 44.256296445843866], [5.560522316924123, 44.24978230292107], [5.584625871084092, 44.22963884341674], [5.568476424648125, 44.21735577696538]]]}",35807,372,27,2,26,82
61106,61210,CHENEDOUIT,ORNE,BASSE-NORMANDIE,"Commune simple",231.0,903.0,0.2,"48.7627413738, -0.341574712775","{""type"": ""Polygon"", ""coordinates"": [[[-0.345133103772147, 48.74968238211813], [-0.358854741403285, 48.74925194801593], [-0.359872362996607, 48.755542835659774], [-0.371679615981358, 48.76107029014106], [-0.367023985510379, 48.76235398295434], [-0.370342470036561, 48.768615837301915], [-0.363684409114703, 48.77307059623748], [-0.334219263604416, 48.77211470866551], [-0.309938009006178, 48.777498256889416], [-0.312345865710286, 48.77294860061321], [-0.320277470406894, 48.76361839607144], [-0.318440342831996, 48.7531462147263], [-0.345133103772147, 48.74968238211813]]]}",14575,106,29,2,61,25
37198,37340,RILLE,INDRE-ET-LOIRE,CENTRE,"Commune simple",88.0,2387.0,0.3,"47.4462265152, 0.218922496183","{""type"": ""Polygon"", ""coordinates"": [[[0.231448922041433, 47.42462560459924], [0.213553091492622, 47.428278632453456], [0.205491750310294, 47.424797476962794], [0.185149430352884, 47.426216537363565], [0.180874107213525, 47.45322583467806], [0.190351982309418, 47.461147447279096], [0.194755591020246, 47.47444052949711], [0.198850490090774, 47.47641266460504], [0.23619468787539, 47.45972304954881], [0.268802123000024, 47.4523953703038], [0.251076272378412, 47.42778435967662], [0.231448922041433, 47.42462560459924]]]}",36398,198,05,2,37,24
21073,21390,BIERRE-LES-SEMUR,COTE-D'OR,BOURGOGNE,"Commune simple",351.0,832.0,0.1,"47.4224799453, 4.29555641395","{""type"": ""Polygon"", ""coordinates"": [[[4.299021893711831, 47.408078721215304], [4.290850452070798, 47.40469447042418], [4.272803048075319, 47.408656704735], [4.272259070013498, 47.41535198330069], [4.281536269467069, 47.426684097828876], [4.290339172834111, 47.42917969580888], [4.292017174778803, 47.438794369197204], [4.309942113202354, 47.44357268538052], [4.316463248303063, 47.422719884800216], [4.299021893711831, 47.408078721215304]]]}",12471,073,27,3,21,26
17098,17120,CHENAC-SAINT-SEURIN-D'UZET,CHARENTE-MARITIME,POITOU-CHARENTES,"Commune simple",31.0,2012.0,0.6,"45.5140296568, -0.812247078106","{""type"": ""Polygon"", ""coordinates"": [[[-0.816640491546615, 45.48058762607139], [-0.82390199310893, 45.48498312690009], [-0.823396177122705, 45.493826273063505], [-0.85598001079141, 45.51355468234192], [-0.851731557207342, 45.524392860356635], [-0.830660898375794, 45.53258761208765], [-0.792279959523883, 45.525055874917896], [-0.763244266711734, 45.53905063657484], [-0.748718160953245, 45.53632727072362], [-0.750373243287595, 45.52817664152611], [-0.769327508757446, 45.527577858690144], [-0.792733219057024, 45.51442980035624], [-0.80160644498481, 45.50600694875041], [-0.796922449491378, 45.49601454785329], [-0.808174316918062, 45.484391300345564], [-0.816640491546615, 45.48058762607139]]]}",2073,098,08,4,17,54
68379,68600,WOLFGANTZEN,HAUT-RHIN,ALSACE,"Commune simple",194.0,941.0,1.0,"48.0282556276, 7.49703519039","{""type"": ""Polygon"", ""coordinates"": [[[7.490552674111678, 48.01473715254716], [7.476668115830805, 48.02116151149928], [7.470238019398971, 48.033790557489475], [7.471529001755792, 48.039365806884355], [7.486124543638109, 48.03904435663648], [7.504766155958978, 48.04393825629277], [7.506456655559234, 48.03822200842469], [7.520330692339659, 48.03685131558333], [7.519923113846411, 48.02264336169262], [7.520264362119333, 48.02081847927422], [7.51958208598458, 48.015661794361954], [7.490552674111678, 48.01473715254716]]]}",20840,379,19,2,68,42
48022,48400,BEDOUES,LOZERE,LANGUEDOC-ROUSSILLON,"Commune simple",802.0,2589.0,0.3,"44.3479969013, 3.64116879008","{""type"": ""Polygon"", ""coordinates"": [[[3.705805840097928, 44.3214712635448], [3.692670100077375, 44.326001654728884], [3.663645687815127, 44.32542444869311], [3.643282325892804, 44.339912258637895], [3.624707351202072, 44.336616619997244], [3.621862481343395, 44.32996243333082], [3.607701163002512, 44.33087873765547], [3.594900073966965, 44.33597167780412], [3.588211932348427, 44.356207644590775], [3.579438044902932, 44.35828860118161], [3.577502764064352, 44.36168346277999], [3.577312062722595, 44.37128944942539], [3.585192353431643, 44.372400082546285], [3.588561538841472, 44.36329022566025], [3.603881205599405, 44.35724801142499], [3.614286073977242, 44.346001152497294], [3.633328165302841, 44.3459742160729], [3.626635744024651, 44.362422909594436], [3.617731020117553, 44.36282431963007], [3.620310572545, 44.369210160663755], [3.633824123600998, 44.37349011502789], [3.657548549976562, 44.369507131174984], [3.672156133111494, 44.361029095096505], [3.681677685199136, 44.342075560994175], [3.699273247189188, 44.33064081747591], [3.705805840097928, 44.3214712635448]]]}",8107,022,07,1,48,91
07191,07400,ROCHEMAURE,ARDECHE,RHONE-ALPES,"Chef-lieu canton",230.0,2504.0,2.1,"44.589264353, 4.69211996285","{""type"": ""Polygon"", ""coordinates"": [[[4.695725957628904, 44.5630709180688], [4.663158740368968, 44.56875272579446], [4.661207012066492, 44.5790471450035], [4.657143540948673, 44.58096309274083], [4.650974466202602, 44.606520114598126], [4.64957583095681, 44.61127737924068], [4.655926383115431, 44.60603182028675], [4.665386492210735, 44.60753750216853], [4.679149264589346, 44.604934036114734], [4.716607705529431, 44.611490246335336], [4.730093745383204, 44.59743973534035], [4.734847752817722, 44.5967078560052], [4.74040453633284, 44.60239249321295], [4.744202377902362, 44.60089185801413], [4.741168931840421, 44.58877434873562], [4.732864419291793, 44.585888356320275], [4.710872308143383, 44.58199896728349], [4.706391393468704, 44.57631436307683], [4.704707212972603, 44.56351793524688], [4.695725957628904, 44.5630709180688]]]}",8289,191,14,2,07,82
